TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
h002367,50,여,20,5,1,1,3,4,,4,4,2,1,50,50130,42,42150,41,41280,4,4,1,4,4,4,4,6,제주특별자치도,제주,3인 이상 여행(가족 외),2023-07-28~2023-07-29,2,,,2
h000716,27,여,40,5,1,2,3,4,,4,7,3,3,50,50130,47,47130,47,47110,2,4,5,3,2,6,2,4,서울특별시,제주,부모 동반 여행,2023-06-25~2023-06-28,2,1,3,4
h000630,11,여,30,6,1,2,3,4,,2,5,2,3,50,50130,41,41480,42,42210,1,1,1,7,7,1,7,7,서울특별시,제주,3대 동반 여행(친척 포함),2023-06-16~2023-06-19,9,3,1,11
h004118,41,여,30,6,1,1,4,3,,2,9,4,6,50,50130,42,42210,26,26350,4,2,6,3,5,2,6,6,경기도,제주,2인 여행(가족 외),2023-09-03~2023-09-06,3,8,1,1
h001325,11,남,20,6,1,1,2,2,,5,7,3,3,42,42210,50,50130,41,41610,7,1,1,1,1,7,7,7,서울특별시,제주,나홀로 여행,2023-06-18~2023-06-20,4,,,0
h001471,41,여,40,6,1,2,2,3,,8,11,2,2,41,41500,42,42830,50,50130,1,6,1,1,1,4,2,6,경기도,제주,나홀로 여행,2023-06-24~2023-06-27,2,6,1,0
h000874,11,여,40,4,1,1,4,4,,4,9,2,1,42,42150,11,11170,50,50110,3,1,1,2,1,3,6,7,서울특별시,제주,3인 이상 여행(가족 외),2023-06-19~2023-06-21,3,1,2,2
h001309,11,여,30,7,1,1,2,13,,6,7,2,1,50,50130,42,42830,42,42150,1,1,4,7,4,1,1,7,서울특별시,제주,2인 여행(가족 외),2023-06-20~2023-06-23,1,5,2,1
h004218,26,여,20,4,1,1,4,12,,1,7,3,2,11,11440,31,31710,45,45190,4,2,2,3,6,7,7,2,부산광역시,제주,2인 여행(가족 외),2023-08-24~2023-08-27,1,4,2,1
h002163,11,여,30,7,1,1,1,2,,4,,2,1,42,42150,42,42750,50,50130,2,2,1,6,4,2,7,4,서울특별시,제주,2인 여행(가족 외),2023-07-18~2023-07-22,2,1,3,1
h005267,41,남,20,4,1,1,4,12,,2,8,2,1,50,50110,48,48310,27,27230,4,4,4,4,4,4,4,4,경기도,제주,2인 여행(가족 외),2023-08-29~2023-09-01,6,7,1,1
h000052,11,남,40,6,1,2,3,3,,10,12,3,3,50,50130,28,28710,30,30200,4,1,3,2,2,6,4,5,서울특별시,제주,3대 동반 여행(친척 포함),2023-05-20~2023-05-23,3,2,1,5
h004119,11,여,20,4,1,1,1,12,,2,,3,6,50,50110,42,42210,45,45110,1,3,2,3,4,4,7,7,서울특별시,제주,2인 여행(가족 외),2023-08-16~2023-08-18,1,3,5,1
h006493,50,여,20,4,1,1,1,8,,2,,1,1,50,50130,42,42150,46,46730,1,4,1,1,4,1,6,7,제주특별자치도,제주,나홀로 여행,2023-09-16~2023-09-16,4,1,2,0
h002371,11,남,30,5,1,1,1,7,,4,,3,1,42,42210,50,50110,27,27140,5,1,6,1,2,5,7,6,서울특별시,제주,2인 여행(가족 외),2023-07-31~2023-08-02,7,3,1,1
h006440,50,여,50,5,1,2,4,3,,3,8,2,2,50,50110,50,50130,11,11500,2,6,4,3,6,6,7,5,제주특별자치도,제주,자녀 동반 여행,2023-09-17~2023-09-17,3,7,1,3
h003588,43,여,50,6,1,1,2,3,,2,4,3,3,50,50110,50,50130,42,42150,2,2,6,6,2,2,7,7,충청북도,제주,자녀 동반 여행,2023-08-26~2023-08-28,5,1,3,2
h004146,47,여,20,4,1,1,1,12,,2,,2,4,26,26500,50,50130,47,47820,1,1,4,4,1,5,1,7,경상북도,제주,2인 여행(가족 외),2023-08-27~2023-08-30,2,7,1,1
h001081,29,여,20,6,1,1,5,4,,1,5,4,3,50,50110,26,26350,11,11110,3,3,4,4,4,4,6,4,광주광역시,제주,나홀로 여행,2023-06-18~2023-06-21,1,6,4,0
h002444,11,남,20,6,1,1,1,12,,3,,3,2,26,26350,50,50130,28,28710,2,1,4,5,2,1,6,4,서울특별시,제주,2인 여행(가족 외),2023-07-25~2023-07-27,3,,,1
h006551,50,여,30,5,1,2,2,3,,3,5,2,1,50,50110,50,50130,27,27290,6,1,2,3,3,5,3,5,제주특별자치도,제주,2인 여행(가족 외),2023-09-16~2023-09-16,1,5,2,1
h002633,41,남,20,6,1,1,4,2,,4,7,4,1,50,50130,42,42150,41,41390,1,1,3,1,1,3,5,7,경기도,제주,2인 여행(가족 외),2023-07-31~2023-08-02,2,,,1
h000181,27,남,20,5,1,1,2,3,,4,6,2,1,50,50110,26,26350,47,47110,6,1,4,6,1,4,1,6,대구광역시,제주,3인 이상 여행(가족 외),2023-06-07~2023-06-09,1,3,5,3
h006410,41,여,20,6,1,1,4,3,,4,12,3,1,26,26230,28,28200,42,42150,1,1,4,2,6,4,4,6,경기도,제주,나홀로 여행,2023-09-15~2023-09-16,4,1,2,0
h003271,50,남,40,5,1,2,1,1,,7,,2,4,50,50130,50,50110,42,42170,1,1,1,4,2,1,4,7,제주특별자치도,제주,나홀로 여행,2023-08-26~2023-08-26,6,2,1,0
h002037,41,남,40,6,1,2,4,3,,5,6,3,3,42,42820,50,50130,41,41460,2,2,2,4,3,4,3,4,경기도,제주,자녀 동반 여행,2023-07-20~2023-07-23,3,7,2,3
h006630,50,여,40,6,1,1,1,5,,4,,2,2,50,50110,50,50130,26,26260,4,4,4,4,4,4,4,4,제주특별자치도,제주,나홀로 여행,2023-09-19~2023-09-19,4,2,1,0
h004499,26,남,30,6,2,1,2,12,,1,3,3,1,50,50130,50,50110,46,46130,5,1,2,4,4,5,2,7,부산광역시,제주,2인 가족 여행,2023-08-22~2023-08-24,2,1,5,1
h006192,41,남,20,4,1,1,4,12,,1,8,3,6,42,42150,26,26350,50,50130,2,2,1,6,6,4,2,6,경기도,제주,2인 가족 여행,2023-09-06~2023-09-07,1,2,7,1
h000094,11,남,30,6,1,1,3,2,,4,6,2,1,11,11350,41,41150,50,50110,2,2,1,6,5,6,1,7,경기도,제주,나홀로 여행,2023-05-29~2023-06-02,10,2,5,0
h002795,26,여,20,5,1,1,2,3,,3,5,3,4,50,50110,47,47130,11,11680,4,2,3,6,2,4,6,5,부산광역시,제주,나홀로 여행,2023-08-19~2023-08-22,4,2,1,0
h002608,48,남,30,6,1,2,2,3,,4,6,4,2,26,26230,50,50110,11,11680,4,1,4,6,7,7,1,7,경상남도,제주,2인 가족 여행,2023-08-06~2023-08-09,1,3,2,1
h000877,31,여,40,5,1,2,3,3,,4,7,3,2,42,42760,50,50110,26,26380,3,3,5,6,4,6,6,4,울산광역시,제주,3인 이상 여행(가족 외),2023-06-28~2023-07-02,3,9,7,8
h000530,50,남,40,6,1,2,3,3,,5,5,4,30,50,50110,50,50130,27,27110,2,5,3,3,3,5,4,5,제주특별자치도,제주,자녀 동반 여행,2023-06-04~2023-06-04,3,1,2,2
h005434,26,여,50,6,1,2,4,4,,1,8,3,4,47,47130,42,42150,48,48220,3,3,2,6,4,3,6,2,부산광역시,제주,자녀 동반 여행,2023-08-27~2023-08-30,3,1,7,3
h001739,41,남,30,6,3,1,3,12,,1,1,3,5,11,11680,50,50110,42,42150,6,2,3,6,2,6,3,6,경기도,제주,부모 동반 여행,2023-06-30~2023-07-01,2,,,2
h003332,11,남,20,6,1,1,3,3,,5,9,2,1,50,50110,46,46150,48,48840,1,1,1,6,7,1,7,6,서울특별시,제주,2인 여행(가족 외),2023-08-18~2023-08-21,5,3,1,1
h006613,50,남,20,6,1,2,2,2,,4,7,3,4,11,11680,26,26350,42,42210,2,1,1,3,2,3,6,5,제주특별자치도,제주,나홀로 여행,2023-09-16~2023-09-16,1,2,7,0
h001262,11,여,40,6,1,2,2,5,,2,6,3,3,42,42170,42,42110,42,42210,1,1,1,1,1,5,1,1,서울특별시,제주,2인 여행(가족 외),2023-06-19~2023-06-21,3,2,6,1
h001742,41,여,40,6,1,2,3,3,,6,6,1,1,41,41820,42,42150,50,50130,6,1,6,1,7,6,1,7,경기도,제주,자녀 동반 여행,2023-07-09~2023-07-14,10,2,1,2
h000225,11,여,30,6,1,1,3,4,,3,5,2,1,42,42150,42,42210,42,42830,4,3,3,3,2,2,5,5,서울특별시,제주,3인 이상 여행(가족 외),2023-05-27~2023-05-30,9,2,1,3
h006476,50,여,50,6,1,2,3,4,,1,5,2,2,11,11500,28,28185,50,50130,5,3,4,3,4,4,2,6,제주특별자치도,제주,자녀 동반 여행,2023-09-16~2023-09-16,3,2,5,1
h000051,30,남,20,6,1,1,4,3,,3,9,4,4,50,50130,50,50110,11,11680,1,1,1,3,1,1,7,4,대전광역시,제주,나홀로 여행,2023-05-28~2023-05-30,7,4,1,0
h002042,29,여,40,6,1,2,3,2,,6,11,2,2,11,11170,50,50130,26,26350,6,1,2,2,2,1,1,5,광주광역시,제주,3인 이상 여행(가족 외),2023-08-03~2023-08-06,8,3,1,8
h001706,41,남,40,6,1,1,1,2,,6,,2,2,41,41610,42,42150,50,50130,2,4,3,4,1,3,7,4,경기도,제주,2인 여행(가족 외),2023-06-30~2023-07-02,3,1,5,1
h000922,29,남,30,6,1,1,1,3,,5,,2,1,50,50110,50,50130,46,46130,2,1,2,4,3,3,2,3,광주광역시,제주,2인 여행(가족 외),2023-06-11~2023-06-15,2,1,3,1
h006395,50,여,30,6,1,1,4,3,,3,11,2,1,11,11110,50,50130,46,46710,3,4,3,2,4,4,5,4,제주특별자치도,제주,2인 여행(가족 외),2023-09-16~2023-09-16,1,,,1
h006496,50,여,50,6,1,1,3,3,,6,6,3,3,11,11110,46,46890,26,26410,1,4,1,3,3,2,2,4,제주특별자치도,제주,2인 여행(가족 외),2023-09-17~2023-09-17,2,3,1,1
h002556,41,여,20,5,5,1,3,3,,4,6,3,4,50,50110,42,42150,42,42210,5,2,4,3,1,4,6,6,경기도,제주,부모 동반 여행,2023-08-22~2023-08-25,2,1,4,2
h001602,50,남,20,5,1,1,4,4,,4,12,4,1,50,50110,50,50130,42,42210,4,1,1,1,1,7,7,7,제주특별자치도,제주,나홀로 여행,2023-06-24~2023-06-24,7,1,6,0
h005052,41,여,20,4,1,1,3,3,,4,7,3,5,26,26350,29,29170,50,50130,2,3,2,6,3,3,6,7,경기도,제주,3인 이상 여행(가족 외),2023-08-26~2023-08-28,2,3,1,3
h000307,50,여,40,6,1,2,4,11,,3,8,2,1,50,50110,50,50130,46,46150,6,2,5,4,3,3,2,5,제주특별자치도,제주,자녀 동반 여행,2023-05-27~2023-05-28,2,6,1,3
h001540,50,여,20,6,1,1,1,2,,5,,3,4,26,26350,42,42150,46,46710,2,2,1,2,4,4,2,2,제주특별자치도,제주,나홀로 여행,2023-07-04~2023-07-04,1,2,7,0
h003243,11,남,30,6,1,1,3,12,,2,6,3,2,50,50110,42,42210,48,48120,4,2,2,4,4,3,2,5,서울특별시,제주,2인 여행(가족 외),2023-08-23~2023-08-25,2,1,3,1
h001849,41,여,40,7,1,2,4,3,,5,6,2,1,28,28185,41,41570,45,45110,4,4,2,5,4,5,3,5,서울특별시,제주,자녀 동반 여행,2023-07-09~2023-07-12,2,3,5,3
h002296,50,남,30,4,1,2,2,13,,4,5,2,1,50,50130,50,50110,42,42150,1,1,1,1,1,1,7,1,제주특별자치도,제주,나홀로 여행,2023-08-06~2023-08-06,6,2,7,0
h002416,50,남,30,5,2,1,5,12,,1,11,3,7,50,50130,11,11680,50,50110,6,2,1,1,4,2,4,7,제주특별자치도,제주,2인 가족 여행,2023-07-23~2023-07-23,2,1,,1
