TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
h_h003778,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,6168150212,제주OK렌트카,2023-08-22 20:00,1,157800,렌트비
h_h003778,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h003778,5,교통비,0,지하철,N,2,,,,,3000,
h_h003778,9,교통비,1,항공기,N,2,4018132460,  이스타 항공(주),,1,29800,비행기표
h_h003778,9,교통비,2,항공기,N,2,4018132460,이스타항공(주),,1,77500,비행기표
h_h003778,9,교통비,3,항공기,N,2,4018132460,이스타항공(주),,1,29800,비행기표 
h_h003783,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,106725,
h_h003783,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,27800,
h_h003783,4,교통비,0,택시,N,2,,,,,22100,
h_h003789,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
h_h003789,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,56000,
h_h003789,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,1500,
h_h003789,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,7,,,,,300000,
h_h003789,2,주유비,0,렌터카(승용/승합/버스 등등),N,7,,,,,40000,
h_h003789,9,교통비,1,항공기,Y,7,6168150527,(주)제주항공,2023-06-29 21:01,1,1212400,비행기표 
h_h003789,9,교통비,2,항공기,Y,7,6168150527,(주)제주항공,2023-07-09 16:50,1,168200,비행기표 
h_h003790,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,4,,,2023-07-15 00:00,1,495000,렌트비
h_h003790,4,교통비,1,택시,N,4,1178100705,운천산업(주),2023-08-25 04:27,1,18100,택시비 
h_h003790,5,교통비,0,지하철,N,4,,,,,1500,
h_h003790,9,교통비,1,항공기,Y,4,1218189086,(주)진에어,2023-07-15 15:10,1,478000,비행기표 
h_h003790,9,교통비,2,항공기,N,4,1218189086,(주)진에어,,3,135200,비행기표 
h_h003791,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,6168617974,주)에이스렌트카주식회사,2023-08-17 14:43,1,60000,렌트비
h_h003791,2,렌탈비,2,렌터카(승용/승합/버스 등등),Y,2,7398800561,제주페이 다이렉트,2023-08-16 11:39,3,23100,렌트비
h_h003791,2,렌탈비,3,렌터카(승용/승합/버스 등등),Y,2,7398800561,주식회사 제주페이,2023-08-14 19:08,3,65800,렌트비
h_h003791,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,16000,
h_h003791,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,2000,
h_h003791,50,교통비,0,버스 + 지하철,N,2,,,,,8600,
h_h003791,9,교통비,1,항공기,Y,2,6168150527,㈜제주항공,2023-08-09 23:35,1,96000,비행기표
h_h003791,9,교통비,2,항공기,Y,2,1018194800,(주)티웨이항공,2023-08-15 20:48,1,87270,비행기표
h_h003791,9,교통비,3,항공기,Y,2,1048117480,아시아나항공(주),2023-08-15 20:46,1,88600,비행기표
h_h003808,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
h_h003808,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1300,
h_h003827,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,1168119948,한국정보통신(주),2023-08-22 13:29,1,40941,
h_h003827,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,20000,
h_h003827,4,교통비,0,택시,N,2,,,,,13500,
h_h003827,9,교통비,1,항공기,Y,2,1108114794,(주)대한항공,2023-07-28 00:00,1,23400,비행기표 
h_h003827,9,교통비,2,항공기,Y,2,1108114794,(주)대한항공,2023-07-28 00:00,1,137400,비행기표
h_h003842,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,265480,
h_h003842,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h003842,5,교통비,0,지하철,N,2,,,,,3300,
h_h003842,9,교통비,0,항공기,N,2,,,,,293560,
h_h003849,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,7398800561,주식회사 제주페이,2023-08-14 23:57,1,72600,로그인 렌트비
h_h003849,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,2,6458800285,로그인렌트카,2023-08-22 21:02,1,75000,렌트비
h_h003849,9,교통비,1,항공기,Y,2,6168150527,(주)제주항공 ,2023-08-14 23:46,1,21200,비행기표
h_h003849,9,교통비,2,항공기,Y,2,4018132460,이스타항공(주),2023-08-12 16:50,1,235000,비행기표 
h_h003867,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,134600,
h_h003867,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,46800,
h_h003867,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,12500,
h_h003867,9,교통비,0,항공기,N,2,,,,,416000,
h_h003871,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,98000,
h_h003871,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h003871,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,6500,
h_h003871,4,교통비,0,택시,N,2,,,,,11300,
h_h003871,9,교통비,0,항공기,N,2,,,,,310600,
h_h003872,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,1,6168190529,(주)쏘카,2023-08-28 18:21,1,127200,렌트비
h_h003872,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,1,6168190529,주식회사 쏘카,2023-08-31 14:55,1,12150,렌트비 
h_h003872,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,12150,
h_h003872,9,교통비,1,항공기,Y,1,1108114794,(주)대한항공,2023-08-16 00:00,1,121200,비행기표 
h_h003876,4,교통비,0,택시,N,2,,,,,87160,
h_h003876,50,교통비,0,버스 + 지하철,N,2,,,,,50900,
h_h003876,8,교통비,0,새마을/무궁화열차,N,2,,,,,21300,
h_h003876,9,교통비,1,항공기,Y,2,1108114794,㈜대한항공 ,2023-07-21 14:02,1,300200,비행기표
h_h003880,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,5,6168159737,(주)특별한렌트카,2023-09-08 18:02,1,90900,
h_h003880,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,5,6168159737,(주)특별한렌트카,2023-09-08 18:04,1,75000,렌트비
h_h003880,2,렌탈비,4,렌터카(승용/승합/버스 등등),Y,5,7398800561,주식회사 제주페이,2023-08-30 06:55,1,9064,로인렌트카 렌트비 
h_h003880,2,주유비,0,렌터카(승용/승합/버스 등등),N,5,,,,,218300,
h_h003880,4,교통비,0,택시,N,5,,,,,11740,
h_h003880,9,교통비,1,항공기,Y,5,6168150527,(주)제주항공,2023-08-01 12:06,1,106500,비행기표 
h_h003880,9,교통비,2,항공기,Y,5,1018194800,㈜티웨이항공,2023-08-01 15:34,3,100000,비행기표
h_h003880,9,교통비,4,항공기,Y,5,1018194800,티웨이항공,2023-08-01 15:20,1,100000,비행기표
h_h003885,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,32000,
h_h003885,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
h_h003885,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,97000,
h_h003885,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h003885,4,교통비,0,택시,N,2,,,,,35200,
h_h003885,9,교통비,0,항공기,N,2,,,,,214000,
h_h003895,13,교통비,0,시내/마을버스,N,1,,,,,1250,
h_h003895,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,1,,,,,68000,
h_h003895,2,주유비,0,렌터카(승용/승합/버스 등등),N,1,,,,,39160,
h_h003895,9,교통비,0,항공기,N,1,,,,,163732,
h_h003906,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,127680,
h_h003906,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h003906,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,10500,
h_h003906,9,교통비,0,항공기,N,2,,,,,272600,
h_h003920,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,6000,
h_h003920,10,교통비,1,배/선박,N,2,6168145193,우도해운(주),2023-08-20 11:57,1,20000,승선권
h_h003920,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,2868800238,주식회사 팀오투,2023-08-10 00:05,1,57722,카모아 단기렌트
h_h003920,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,54800,
h_h003920,4,교통비,0,택시,N,2,,,,,12500,
h_h003920,5,교통비,0,지하철,N,2,,,,,2900,
h_h003920,9,교통비,1,항공기,Y,2,6168150527,(주)제주항공 ,2023-08-03 18:13,1,73000,비행기표
h_h003920,9,교통비,2,항공기,N,2,6168150527,(주)제주항공,2023-08-18 00:00,1,73000,비행기표
h_h003920,9,교통비,3,항공기,Y,2,6168150527,(주)제주항공,2023-07-14 22:10,3,236400,비행기표
h_h003925,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
h_h003925,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,24000,
h_h003925,10,교통비,1,배/선박,Y,3,,,2023-07-16 16:43,1,378158,
h_h003925,10,교통비,2,배/선박,Y,3,1078204813,한국해운조합,2023-07-16 15:58,1,413900,승선권
h_h003953,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,160000,
h_h003953,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,25000,
h_h003953,9,교통비,0,항공기,N,2,,,,,337200,
h_h003959,13,교통비,0,시내/마을버스,N,1,,,,,16500,
h_h003959,4,교통비,0,택시,N,1,,,,,54700,
h_h003959,9,교통비,0,항공기,N,1,,,,,185600,
h_h003961,13,교통비,0,시내/마을버스,N,2,,,,,1250,
h_h003961,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,1278645776,주식회사 제주엔젤렌트카,2023-08-31 21:22,1,39700,렌트비 
h_h003978,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
h_h003978,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2000,
h_h003978,4,교통비,1,택시,N,3,6160468268,개인택시,2023-08-26 07:26,1,28000,택시비 
h_h003978,9,교통비,1,항공기,N,3,6168150527,제주항공,2023-08-23 08:53,1,137800,비행기표 
h_h003978,9,교통비,3,항공기,N,3,1108114794,㈜대한항공,2023-08-26 07:38,1,53700,비행기표
h_h003978,9,교통비,4,항공기,N,3,1108114794,㈜대한항공,2023-08-26 07:38,1,51700,비행기표
h_h003978,9,교통비,5,항공기,Y,3,1108114794,(주)대한항공,2023-07-17 00:00,1,53700,비행기표 
h_h003980,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,3168800617,주식회사 패밀리렌트카,2023-08-18 13:33,1,45000,렌트비
h_h003980,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,3500,
h_h003980,4,교통비,0,택시,N,2,,,,,40800,
h_h003980,5,교통비,0,지하철,N,2,,,,,1850,
h_h003980,9,교통비,0,항공기,N,2,,,,,424600,
h_h004032,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,107800,
h_h004032,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,70000,
h_h004032,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,6500,
h_h004032,50,교통비,0,버스 + 지하철,N,2,,,,,17900,
h_h004032,9,교통비,0,항공기,N,2,,,,,330000,
h_h004045,14,렌탈비,0,자전거,N,2,,,,,12080,
h_h004045,4,교통비,1,택시,N,2,6168101161,성일운수(주),2023-08-17 14:56,1,6100,택시비
h_h004045,4,교통비,2,택시,N,2,6160621156,개인택시,2023-08-17 11:25,1,5400,택시비
h_h004045,4,교통비,3,택시,N,2,6161479731,개인택시,2023-08-16 13:50,1,7300,택시비
h_h004045,5,교통비,0,지하철,N,2,,,,,6000,
h_h004045,9,교통비,0,항공기,N,2,,,,,240400,
h_h004055,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,82500,
h_h004055,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,43000,
h_h004055,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,3500,
h_h004055,5,교통비,0,지하철,N,2,,,,,5400,
h_h004055,9,교통비,0,항공기,N,2,,,,,201640,
h_h004060,13,교통비,0,시내/마을버스,N,2,,,,,2300,
h_h004060,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,2868800238,카모아,2023-09-09 12:00,1,22290,렌트비
h_h004060,4,교통비,0,택시,N,2,,,,,24100,
h_h004063,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,28000,
h_h004063,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
h_h004063,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h004063,4,교통비,0,택시,N,2,,,,,12000,
h_h004063,50,교통비,0,버스 + 지하철,N,2,,,,,34000,
h_h004063,9,교통비,0,항공기,N,2,,,,,200000,
h_h004099,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,3,6168101496,제주렌트카(주),2023-08-18 19:00,1,85700,렌트비
h_h004099,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,25000,
h_h004099,4,교통비,1,택시,N,3,6168100764,조흥자동차(주),2023-08-17 21:25,1,9300,택시비
h_h004099,4,교통비,2,택시,N,3,6162311539,개인택시,2023-08-18 21:18,1,7100,택시비
h_h004099,4,교통비,3,택시,N,3,6168102398,주영택시(주),2023-08-17 19:34,1,11300,택시비
h_h004099,4,교통비,4,택시,N,3,6161824821,개인택시,2023-08-19 10:01,1,3600,택시비
h_h004099,4,교통비,5,택시,N,3,1258104115,마루운수(주),2023-08-17 13:55,1,9200,택시비
h_h004099,50,교통비,0,버스 + 지하철,N,3,,,,,20000,
h_h004099,8,교통비,1,새마을/무궁화열차,N,3,3148210024,한국철도공사,2023-08-17 14:29,1,4200,기차표
h_h004099,8,교통비,2,새마을/무궁화열차,N,3,3148210024,한국철도공사,2023-08-17 10:36,1,4900,기차표
h_h004099,8,교통비,3,새마을/무궁화열차,N,3,3148210024,한국철도공사,2023-08-19 10:48,1,14400,기차표
h_h004099,8,교통비,4,새마을/무궁화열차,N,3,3148210024,한국철도공사,2023-08-19 16:22,1,4800,기차표
h_h004099,9,교통비,1,항공기,Y,3,4018132460, 이스타 항공(주),2023-08-09 19:49,1,73500,비행기표
h_h004099,9,교통비,2,항공기,Y,3,1018194800,(주)티웨이항공,2023-08-10 08:22,1,304800,비행기표
h_h004101,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,1058776000,제주패스 렌트카,2023-08-22 12:06,1,156600,렌트비
h_h004101,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h004101,9,교통비,1,항공기,Y,2,1108114794,㈜대한항공,2023-08-14 00:00,1,21200,비행기표
h_h004102,4,교통비,0,택시,N,2,,,,,51900,
h_h004102,50,교통비,0,버스 + 지하철,N,2,,,,,26800,
h_h004102,9,교통비,0,항공기,N,2,,,,,303400,
h_h004105,4,교통비,0,택시,N,2,,,,,25000,
h_h004105,50,교통비,0,버스 + 지하철,N,2,,,,,20000,
h_h004105,9,교통비,0,항공기,N,2,,,,,280000,
h_h004106,13,교통비,0,시내/마을버스,N,1,,,,,27500,
h_h004106,4,교통비,0,택시,N,1,,,,,53300,
h_h004106,9,교통비,0,항공기,N,1,,,,,142200,
h_h004108,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,1278645776,(주)제주엔젤렌트카,2023-08-06 00:00,1,181800,렌트비 
h_h004108,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,50000,
h_h004108,9,교통비,1,항공기,Y,2,1218189086,(주)진에어,2023-08-03 14:13,1,374000,비행기표
h_h004109,4,교통비,0,택시,N,2,,,,,108280,
h_h004109,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,18500,
h_h004109,9,교통비,0,항공기,N,2,,,,,292400,
h_h004118,12,교통비,0,시외/고속버스,N,2,,,,,14000,
h_h004118,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,6168159737,특별한렌트카,2023-08-13 00:00,1,53500,렌트비
h_h004118,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,18400,
h_h004118,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,2700,
h_h004118,4,교통비,1,택시,N,2,1048183559,카카오페이(택시),2023-09-05 18:36,1,5200,택시비
h_h004118,9,교통비,1,항공기,N,2,4018132460,이스타 항공(주),2023-09-06 18:05,1,123000,비행기표
h_h004118,9,교통비,2,항공기,N,2,4018132460,이스타 항공(주),2023-09-03 11:40,1,121000,비행기표
h_h004119,4,교통비,0,택시,N,2,,,,,16000,
h_h004119,50,교통비,0,버스 + 지하철,N,2,,,,,12250,
h_h004119,9,교통비,0,항공기,N,2,,,,,117600,
h_h004124,10,교통비,1,배/선박,N,1,8158700664,비양도천년랜드,2023-08-21 11:24,1,12000,관광(대인)왕복 
h_h004124,4,교통비,0,택시,N,1,,,,,16200,
h_h004124,5,교통비,0,지하철,N,1,,,,,6800,
h_h004124,9,교통비,0,항공기,N,1,,,,,92000,
h_h004133,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,66500,
h_h004133,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,35993,
h_h004133,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,6700,
h_h004133,4,교통비,0,택시,N,2,,,,,15700,
h_h004133,9,교통비,0,항공기,N,2,,,,,232000,
h_h004143,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2800,
h_h004143,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,35000,
h_h004143,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,1000,
h_h004143,4,교통비,0,택시,N,2,,,,,64260,
h_h004143,50,교통비,0,버스 + 지하철,N,2,,,,,11800,
h_h004143,9,교통비,0,항공기,N,2,,,,,211500,
h_h004146,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,261100,
h_h004146,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,144120,
h_h004146,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,12000,
h_h004146,4,교통비,0,택시,N,2,,,,,38000,
h_h004146,9,교통비,0,항공기,N,2,,,,,206000,
h_h004150,12,교통비,0,시외/고속버스,N,2,,,,,28000,
h_h004150,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,97480,
h_h004150,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,39217,
h_h004150,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,10000,
h_h004150,9,교통비,0,항공기,N,2,,,,,246000,
h_h004154,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,4,,SK렌터카,2023-08-17 13:00,1,443800,렌트비
h_h004154,2,주유비,0,렌터카(승용/승합/버스 등등),N,4,,,,,30000,
h_h004154,4,교통비,1,택시,N,4,1048183559,주식회사 티머니,2023-08-17 10:01,1,28300,택시비
h_h004154,4,교통비,2,택시,N,4,1093103007,개인택시,2023-08-19 20:39,1,21000,택시비
h_h004154,9,교통비,1,항공기,Y,4,4018132460,이스타항공(주),2023-08-14 00:00,1,103500,비행기표 
h_h004154,9,교통비,2,항공기,Y,4,4018132460,이스타항공(주),2023-07-25 00:00,1,340800,비행기표
h_h004163,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,40000,
h_h004163,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,3000,
h_h004163,4,교통비,0,택시,N,2,,,,,6500,
h_h004163,5,교통비,0,지하철,N,2,,,,,5000,
h_h004163,9,교통비,0,항공기,N,2,,,,,120000,
h_h004179,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,1058776000,주식회사 캐플릭스,2023-08-16 17:51,1,48100,
h_h004179,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,30000,
h_h004179,9,교통비,1,항공기,Y,2,6168150527,㈜제주항공,2023-08-16 17:32,1,45000,비행기표
h_h004179,9,교통비,3,항공기,Y,2,1218189086,(주)진에어,2023-08-16 00:00,3,77000,비행기표
h_h004184,2,렌탈비,1,렌터카(승용/승합/버스 등등),N,2,2148779183,롯데렌탈(주),2023-08-24 13:06,1,109300,렌트비
h_h004184,2,렌탈비,2,렌터카(승용/승합/버스 등등),N,2,2148779183,롯데렌탈(주),2023-08-24 13:05,1,15100,렌트비
h_h004184,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,38000,
h_h004184,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,2500,
h_h004184,9,교통비,1,항공기,Y,2,1108114794,(주)대한항공,2023-07-23 22:07,1,131400,비행기표 
h_h004184,9,교통비,2,항공기,Y,2,1018194800,티웨이항공,2023-07-23 22:08,1,111200,비행기표 
h_h004193,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,56372,
h_h004193,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,3850,
h_h004193,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,3,2148779183,롯데렌탈(주),2023-07-28 00:00,3,127800,렌트비
h_h004193,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,30000,
h_h004193,2,주차비,0,렌터카(승용/승합/버스 등등),N,3,,,,,2000,
h_h004193,9,교통비,1,항공기,Y,3,1018194800,(주)티웨이항공(온라인),2023-07-31 00:00,1,105200,비행기표 
h_h004193,9,교통비,2,항공기,Y,3,1018194800,(주)티웨이항공(온라인),2023-07-28 00:00,1,130200,비행기표
h_h004193,9,교통비,3,항공기,Y,3,1018194800,(주)티웨이항공 ,2023-07-31 00:00,3,115400,비행기표
h_h004204,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,3,,,,,81900,
h_h004204,2,주유비,0,렌터카(승용/승합/버스 등등),N,3,,,,,43500,
